fecha,estacion,comuna,mp25,estado_registro,nivel_calidad_aire,mes,dia_semana,mp25_dia_anterior,mp25_promedio_7d,nivel_calidad_aire_dia_siguiente
2026-04-28,Puente Alto,Puente Alto,19.0,preliminar,buena,4,1,16.0,19.14,buena
2026-04-29,Puente Alto,Puente Alto,17.0,preliminar,buena,4,2,19.0,19.0,buena
2026-04-30,Puente Alto,Puente Alto,16.0,preliminar,buena,4,3,17.0,18.71,regular
2026-05-01,Puente Alto,Puente Alto,39.0,preliminar,regular,5,4,16.0,18.57,regular
2026-05-02,Puente Alto,Puente Alto,43.0,preliminar,regular,5,5,39.0,21.14,buena
2026-05-03,Puente Alto,Puente Alto,18.0,preliminar,buena,5,6,43.0,24.0,buena
2026-05-04,Puente Alto,Puente Alto,17.0,preliminar,buena,5,0,18.0,24.0,buena
2026-05-05,Puente Alto,Puente Alto,18.0,preliminar,buena,5,1,17.0,24.14,buena
2026-05-06,Puente Alto,Puente Alto,10.0,preliminar,buena,5,2,18.0,24.0,buena
2026-05-07,Puente Alto,Puente Alto,10.0,preliminar,buena,5,3,10.0,23.0,buena
2026-05-08,Puente Alto,Puente Alto,21.0,preliminar,buena,5,4,10.0,22.14,regular
2026-05-09,Puente Alto,Puente Alto,30.0,preliminar,regular,5,5,21.0,19.57,buena
2026-05-10,Puente Alto,Puente Alto,25.0,preliminar,buena,5,6,30.0,17.71,buena
2026-05-11,Puente Alto,Puente Alto,22.0,preliminar,buena,5,0,25.0,18.71,regular
2026-05-12,Puente Alto,Puente Alto,44.0,preliminar,regular,5,1,22.0,19.43,mala
2026-05-13,Puente Alto,Puente Alto,64.0,preliminar,mala,5,2,44.0,23.14,mala
2026-05-14,Puente Alto,Puente Alto,60.0,preliminar,mala,5,3,64.0,30.86,regular
2026-05-15,Puente Alto,Puente Alto,41.0,preliminar,regular,5,4,60.0,38.0,regular
2026-05-16,Puente Alto,Puente Alto,47.0,preliminar,regular,5,5,41.0,40.86,regular
2026-05-17,Puente Alto,Puente Alto,26.0,preliminar,regular,5,6,47.0,43.29,buena
2026-05-18,Puente Alto,Puente Alto,20.0,preliminar,buena,5,0,26.0,43.43,regular
2026-05-19,Puente Alto,Puente Alto,30.0,preliminar,regular,5,1,20.0,43.14,mala
2026-05-20,Puente Alto,Puente Alto,57.0,preliminar,mala,5,2,30.0,41.14,regular
2026-05-21,Puente Alto,Puente Alto,45.0,preliminar,regular,5,3,57.0,40.14,mala
2026-05-22,Puente Alto,Puente Alto,77.0,preliminar,mala,5,4,45.0,38.0,mala
2026-05-23,Puente Alto,Puente Alto,65.0,preliminar,mala,5,5,77.0,43.14,mala
2026-05-24,Puente Alto,Puente Alto,78.0,preliminar,mala,5,6,65.0,45.71,regular
2026-05-25,Puente Alto,Puente Alto,30.0,preliminar,regular,5,0,78.0,53.14,buena
2026-05-26,Puente Alto,Puente Alto,23.0,preliminar,buena,5,1,30.0,54.57,regular
2026-05-27,Puente Alto,Puente Alto,35.0,preliminar,regular,5,2,23.0,53.57,regular
2026-05-28,Puente Alto,Puente Alto,31.0,preliminar,regular,5,3,35.0,50.43,regular
2026-05-29,Puente Alto,Puente Alto,40.0,preliminar,regular,5,4,31.0,48.43,mala
2026-05-30,Puente Alto,Puente Alto,51.0,preliminar,mala,5,5,40.0,43.14,mala
2026-05-31,Puente Alto,Puente Alto,53.0,preliminar,mala,5,6,51.0,41.14,mala
2026-06-01,Puente Alto,Puente Alto,56.0,preliminar,mala,6,0,53.0,37.57,mala
2026-06-02,Puente Alto,Puente Alto,57.0,preliminar,mala,6,1,56.0,41.29,regular
2026-06-03,Puente Alto,Puente Alto,39.0,preliminar,regular,6,2,57.0,46.14,regular
2026-06-04,Puente Alto,Puente Alto,35.0,preliminar,regular,6,3,39.0,46.71,regular
2026-06-05,Puente Alto,Puente Alto,47.0,preliminar,regular,6,4,35.0,47.29,mala
2026-06-06,Puente Alto,Puente Alto,59.0,preliminar,mala,6,5,47.0,48.29,regular
2026-06-07,Puente Alto,Puente Alto,47.0,preliminar,regular,6,6,59.0,49.43,regular
2026-06-08,Puente Alto,Puente Alto,40.0,preliminar,regular,6,0,47.0,48.57,regular
2026-06-09,Puente Alto,Puente Alto,37.0,preliminar,regular,6,1,40.0,46.29,buena
2026-06-10,Puente Alto,Puente Alto,23.0,preliminar,buena,6,2,37.0,43.43,buena
2026-06-11,Puente Alto,Puente Alto,23.0,preliminar,buena,6,3,23.0,41.14,regular
2026-06-12,Puente Alto,Puente Alto,30.0,preliminar,regular,6,4,23.0,39.43,regular
2026-06-13,Puente Alto,Puente Alto,42.0,preliminar,regular,6,5,30.0,37.0,
