fecha,estacion,comuna,mp25,estado_registro,nivel_calidad_aire,mes,dia_semana,mp25_dia_anterior,mp25_promedio_7d,temperatura_max,temperatura_min,temperatura_promedio,humedad_relativa,velocidad_viento,precipitacion,nivel_calidad_aire_dia_siguiente
2024-12-12,Puente Alto,Puente Alto,12.0,validado,buena,12,3,14.0,12.14,26.3,11.6,18.3,51,12.9,0.0,buena
2024-12-13,Puente Alto,Puente Alto,12.0,validado,buena,12,4,12.0,12.57,28.5,14.1,20.6,47,12.2,0.0,buena
2024-12-14,Puente Alto,Puente Alto,13.0,validado,buena,12,5,12.0,12.86,29.5,15.7,21.2,49,12.8,0.0,buena
2024-12-15,Puente Alto,Puente Alto,14.0,validado,buena,12,6,13.0,13.0,25.9,14.4,19.4,55,12.1,0.0,buena
2024-12-16,Puente Alto,Puente Alto,14.0,validado,buena,12,0,14.0,13.57,27.0,13.5,19.1,56,12.7,0.0,buena
2024-12-17,Puente Alto,Puente Alto,17.0,validado,buena,12,1,14.0,13.57,24.9,12.7,18.2,63,12.0,0.0,buena
2024-12-18,Puente Alto,Puente Alto,12.0,validado,buena,12,2,17.0,13.71,27.2,12.1,19.6,60,10.7,0.0,buena
2024-12-19,Puente Alto,Puente Alto,15.0,validado,buena,12,3,12.0,13.43,31.2,16.4,23.2,44,14.3,0.0,buena
2024-12-20,Puente Alto,Puente Alto,19.0,validado,buena,12,4,15.0,13.86,28.2,15.7,21.2,44,12.8,0.0,buena
2024-12-21,Puente Alto,Puente Alto,20.0,validado,buena,12,5,19.0,14.86,30.8,15.7,23.1,46,10.7,0.0,buena
2024-12-22,Puente Alto,Puente Alto,18.0,validado,buena,12,6,20.0,15.86,32.1,18.6,24.4,44,12.0,0.0,buena
2024-12-23,Puente Alto,Puente Alto,15.0,validado,buena,12,0,18.0,16.43,28.4,19.2,23.3,47,12.1,0.0,buena
2024-12-24,Puente Alto,Puente Alto,15.0,validado,buena,12,1,15.0,16.57,29.4,16.7,22.4,50,13.5,0.0,buena
2024-12-25,Puente Alto,Puente Alto,13.0,validado,buena,12,2,15.0,16.29,28.0,15.7,21.0,56,11.4,0.0,buena
2024-12-26,Puente Alto,Puente Alto,12.0,validado,buena,12,3,13.0,16.43,26.2,13.5,19.0,66,11.7,0.0,buena
2024-12-27,Puente Alto,Puente Alto,13.0,validado,buena,12,4,12.0,16.0,26.9,14.4,19.9,64,11.9,0.0,buena
2024-12-28,Puente Alto,Puente Alto,12.0,validado,buena,12,5,13.0,15.14,28.1,15.0,20.3,62,12.5,0.0,buena
2024-12-29,Puente Alto,Puente Alto,12.0,validado,buena,12,6,12.0,14.0,29.4,15.0,21.5,60,11.9,0.0,buena
2024-12-30,Puente Alto,Puente Alto,15.0,validado,buena,12,0,12.0,13.14,28.5,15.5,21.3,58,12.0,0.0,buena
2024-12-31,Puente Alto,Puente Alto,12.0,validado,buena,12,1,15.0,13.14,29.0,16.7,22.0,47,12.9,0.0,buena
2025-01-01,Puente Alto,Puente Alto,15.0,validado,buena,1,2,12.0,12.71,28.5,16.9,22.0,47,13.0,0.0,buena
2025-01-02,Puente Alto,Puente Alto,10.0,validado,buena,1,3,15.0,13.0,29.6,16.3,22.0,41,11.8,0.0,buena
2025-01-03,Puente Alto,Puente Alto,14.0,validado,buena,1,4,10.0,12.71,29.1,17.7,22.6,47,12.5,0.0,buena
2025-01-04,Puente Alto,Puente Alto,14.0,validado,buena,1,5,14.0,12.86,28.8,15.4,21.7,59,10.1,0.0,buena
2025-01-05,Puente Alto,Puente Alto,15.0,validado,buena,1,6,14.0,13.14,29.0,18.0,23.6,53,7.7,0.2,buena
2025-01-06,Puente Alto,Puente Alto,13.0,validado,buena,1,0,15.0,13.57,28.1,17.8,22.2,60,11.3,0.0,buena
2025-01-07,Puente Alto,Puente Alto,12.0,validado,buena,1,1,13.0,13.29,25.8,14.1,19.1,72,10.0,0.0,buena
2025-01-08,Puente Alto,Puente Alto,11.0,validado,buena,1,2,12.0,13.29,28.2,14.6,20.4,65,12.1,0.0,buena
2025-01-09,Puente Alto,Puente Alto,11.0,validado,buena,1,3,11.0,12.71,30.4,16.5,22.9,52,12.0,0.0,buena
2025-01-10,Puente Alto,Puente Alto,12.0,validado,buena,1,4,11.0,12.86,30.7,18.1,23.7,47,12.5,0.0,buena
2025-01-11,Puente Alto,Puente Alto,12.0,validado,buena,1,5,12.0,12.57,32.3,18.2,24.3,37,14.1,0.0,buena
2025-01-12,Puente Alto,Puente Alto,11.0,validado,buena,1,6,12.0,12.29,26.5,17.5,22.0,50,11.9,0.0,buena
2025-01-13,Puente Alto,Puente Alto,13.0,validado,buena,1,0,11.0,11.71,28.5,15.3,21.2,64,12.1,0.0,buena
2025-01-14,Puente Alto,Puente Alto,12.0,validado,buena,1,1,13.0,11.71,29.5,16.5,22.2,54,13.9,0.0,buena
2025-01-15,Puente Alto,Puente Alto,11.0,validado,buena,1,2,12.0,11.71,30.8,17.0,23.2,39,13.4,0.0,buena
2025-01-16,Puente Alto,Puente Alto,7.0,validado,buena,1,3,11.0,11.71,30.6,17.4,23.4,51,11.2,0.0,buena
2025-01-17,Puente Alto,Puente Alto,9.0,validado,buena,1,4,7.0,11.14,29.9,17.0,22.7,40,13.8,0.0,buena
2025-01-18,Puente Alto,Puente Alto,12.0,validado,buena,1,5,9.0,10.71,27.4,15.5,20.8,41,12.2,0.0,buena
2025-01-19,Puente Alto,Puente Alto,9.0,validado,buena,1,6,12.0,10.71,31.8,15.4,23.1,37,11.4,0.0,buena
2025-01-20,Puente Alto,Puente Alto,15.0,validado,buena,1,0,9.0,10.43,28.0,16.6,21.6,46,12.1,0.0,buena
2025-01-21,Puente Alto,Puente Alto,15.0,validado,buena,1,1,15.0,10.71,28.2,14.9,20.4,57,12.8,0.0,buena
2025-01-22,Puente Alto,Puente Alto,10.0,validado,buena,1,2,15.0,11.14,26.5,14.3,19.8,65,10.2,0.0,buena
2025-01-23,Puente Alto,Puente Alto,10.0,validado,buena,1,3,10.0,11.0,29.1,13.7,21.2,53,10.9,0.0,buena
2025-01-24,Puente Alto,Puente Alto,13.0,validado,buena,1,4,10.0,11.43,31.2,16.5,23.6,45,10.5,0.0,buena
2025-01-25,Puente Alto,Puente Alto,15.0,validado,buena,1,5,13.0,12.0,31.4,19.1,24.0,39,11.6,0.0,buena
2025-01-26,Puente Alto,Puente Alto,18.0,validado,buena,1,6,15.0,12.43,29.6,18.0,22.8,42,11.2,0.0,buena
2025-01-27,Puente Alto,Puente Alto,12.0,validado,buena,1,0,18.0,13.71,30.9,16.4,23.1,48,11.3,0.0,buena
2025-01-28,Puente Alto,Puente Alto,11.0,validado,buena,1,1,12.0,13.29,31.6,18.3,23.8,43,11.4,0.0,buena
2025-01-29,Puente Alto,Puente Alto,13.0,validado,buena,1,2,11.0,12.71,29.2,17.5,22.7,40,12.4,0.0,buena
2025-01-30,Puente Alto,Puente Alto,16.0,validado,buena,1,3,13.0,13.14,27.7,16.6,21.2,55,10.4,0.0,buena
2025-01-31,Puente Alto,Puente Alto,14.0,validado,buena,1,4,16.0,14.0,30.4,15.4,22.3,50,10.6,0.0,buena
2025-02-01,Puente Alto,Puente Alto,12.0,validado,buena,2,5,14.0,14.14,30.4,17.5,22.8,47,12.1,0.0,buena
2025-02-02,Puente Alto,Puente Alto,12.0,validado,buena,2,6,12.0,13.71,28.9,16.2,21.8,50,10.6,0.0,buena
2025-02-03,Puente Alto,Puente Alto,12.0,validado,buena,2,0,12.0,12.86,30.4,16.1,22.7,41,12.0,0.0,buena
2025-02-04,Puente Alto,Puente Alto,10.0,validado,buena,2,1,12.0,12.86,30.1,18.0,23.3,38,11.7,0.0,buena
2025-02-05,Puente Alto,Puente Alto,10.0,validado,buena,2,2,10.0,12.71,31.4,17.5,23.7,37,9.5,0.0,buena
2025-02-06,Puente Alto,Puente Alto,11.0,validado,buena,2,3,10.0,12.29,33.0,17.8,24.1,41,12.0,0.0,buena
2025-02-07,Puente Alto,Puente Alto,16.0,validado,buena,2,4,11.0,11.57,29.3,18.8,23.6,43,10.3,0.0,buena
2025-02-08,Puente Alto,Puente Alto,21.0,validado,buena,2,5,16.0,11.86,33.9,18.3,25.5,42,10.8,0.0,buena
2025-02-09,Puente Alto,Puente Alto,16.0,validado,buena,2,6,21.0,13.14,30.5,19.7,25.4,43,13.7,0.0,buena
2025-02-10,Puente Alto,Puente Alto,15.0,validado,buena,2,0,16.0,13.71,28.1,17.8,22.0,61,11.7,0.0,buena
2025-02-11,Puente Alto,Puente Alto,16.0,validado,buena,2,1,15.0,14.14,29.2,16.6,21.8,54,11.6,0.0,buena
2025-02-12,Puente Alto,Puente Alto,16.0,validado,buena,2,2,16.0,15.0,28.7,16.6,21.9,39,10.6,0.0,buena
2025-02-13,Puente Alto,Puente Alto,19.0,validado,buena,2,3,16.0,15.86,30.1,17.4,22.6,38,10.0,0.0,buena
2025-02-14,Puente Alto,Puente Alto,14.0,validado,buena,2,4,19.0,17.0,27.9,15.7,20.8,42,11.9,0.0,buena
2025-02-15,Puente Alto,Puente Alto,10.0,validado,buena,2,5,14.0,16.71,25.4,14.2,18.7,47,10.3,0.0,buena
2025-02-16,Puente Alto,Puente Alto,12.0,validado,buena,2,6,10.0,15.14,27.6,13.5,19.7,47,10.2,0.0,buena
2025-02-17,Puente Alto,Puente Alto,12.0,validado,buena,2,0,12.0,14.57,29.3,15.5,21.5,44,9.2,0.0,buena
2025-02-18,Puente Alto,Puente Alto,14.0,validado,buena,2,1,12.0,14.14,29.5,16.9,21.9,39,11.9,0.0,buena
2025-02-19,Puente Alto,Puente Alto,15.0,validado,buena,2,2,14.0,13.86,24.5,14.7,19.0,58,10.6,0.0,buena
2025-02-20,Puente Alto,Puente Alto,15.0,validado,buena,2,3,15.0,13.71,28.5,14.5,20.6,58,11.2,0.0,buena
2025-02-21,Puente Alto,Puente Alto,14.0,validado,buena,2,4,15.0,13.14,30.6,16.7,22.9,50,10.4,0.0,buena
2025-02-22,Puente Alto,Puente Alto,15.0,validado,buena,2,5,14.0,13.14,30.5,18.5,23.8,44,10.1,0.0,buena
2025-02-23,Puente Alto,Puente Alto,13.0,validado,buena,2,6,15.0,13.86,31.3,18.0,23.8,44,11.2,0.0,buena
2025-02-24,Puente Alto,Puente Alto,12.0,validado,buena,2,0,13.0,14.0,31.1,17.6,23.7,44,10.1,0.0,buena
2025-02-26,Puente Alto,Puente Alto,14.0,validado,buena,2,2,12.0,14.0,31.4,18.3,23.7,36,10.8,0.0,buena
2025-02-27,Puente Alto,Puente Alto,15.0,validado,buena,2,3,14.0,14.0,28.0,16.5,21.7,42,10.0,0.0,buena
2025-02-28,Puente Alto,Puente Alto,11.0,validado,buena,2,4,15.0,14.0,25.9,15.3,19.8,56,11.3,0.0,buena
2025-03-01,Puente Alto,Puente Alto,10.0,validado,buena,3,5,11.0,13.43,27.4,14.8,20.1,64,10.8,0.0,buena
2025-03-02,Puente Alto,Puente Alto,9.0,validado,buena,3,6,10.0,12.86,25.3,14.3,18.7,69,10.9,0.0,buena
2025-03-03,Puente Alto,Puente Alto,10.0,validado,buena,3,0,9.0,12.0,27.2,13.0,19.5,61,11.2,0.0,buena
2025-03-04,Puente Alto,Puente Alto,12.0,validado,buena,3,1,10.0,11.57,27.9,14.9,20.5,53,9.6,0.0,buena
2025-03-05,Puente Alto,Puente Alto,11.0,validado,buena,3,2,12.0,11.57,27.4,16.2,21.0,49,11.3,0.0,buena
2025-03-06,Puente Alto,Puente Alto,11.0,validado,buena,3,3,11.0,11.14,25.9,15.4,19.4,62,10.5,0.0,buena
2025-03-07,Puente Alto,Puente Alto,11.0,validado,buena,3,4,11.0,10.57,26.0,13.7,19.1,65,11.7,0.0,buena
2025-03-08,Puente Alto,Puente Alto,14.0,validado,buena,3,5,11.0,10.57,29.6,14.6,21.4,53,9.1,0.0,buena
2025-03-09,Puente Alto,Puente Alto,12.0,validado,buena,3,6,14.0,11.14,30.1,17.5,22.7,35,10.8,0.0,buena
2025-03-10,Puente Alto,Puente Alto,15.0,validado,buena,3,0,12.0,11.57,27.9,16.6,21.4,43,9.2,0.0,buena
2025-03-11,Puente Alto,Puente Alto,14.0,validado,buena,3,1,15.0,12.29,29.5,17.2,22.5,42,9.0,0.0,buena
2025-03-12,Puente Alto,Puente Alto,16.0,validado,buena,3,2,14.0,12.57,30.7,18.4,23.5,37,9.4,0.0,buena
2025-03-13,Puente Alto,Puente Alto,17.0,validado,buena,3,3,16.0,13.29,29.1,16.1,22.2,44,10.2,0.0,buena
2025-03-14,Puente Alto,Puente Alto,18.0,validado,buena,3,4,17.0,14.14,25.1,14.0,18.6,67,10.0,0.0,buena
2025-03-15,Puente Alto,Puente Alto,19.0,validado,buena,3,5,18.0,15.14,25.3,13.3,18.2,72,9.5,0.0,buena
2025-03-16,Puente Alto,Puente Alto,19.0,validado,buena,3,6,19.0,15.86,28.2,13.9,20.2,57,8.1,0.0,buena
2025-03-21,Puente Alto,Puente Alto,15.0,validado,buena,3,4,19.0,16.86,28.0,15.7,20.8,56,9.2,0.0,buena
2025-03-22,Puente Alto,Puente Alto,12.0,validado,buena,3,5,15.0,16.86,27.3,16.4,21.1,57,10.1,0.0,buena
2025-03-23,Puente Alto,Puente Alto,15.0,validado,buena,3,6,12.0,16.57,25.4,13.9,18.7,56,14.0,0.0,buena
2025-03-24,Puente Alto,Puente Alto,16.0,validado,buena,3,0,15.0,16.43,23.8,12.5,16.8,54,12.2,0.0,buena
2025-03-25,Puente Alto,Puente Alto,15.0,validado,buena,3,1,16.0,16.29,21.1,12.0,15.5,60,10.4,1.1,buena
2025-03-26,Puente Alto,Puente Alto,19.0,validado,buena,3,2,15.0,15.86,26.8,11.1,17.7,54,9.6,1.1,buena
2025-03-27,Puente Alto,Puente Alto,21.0,validado,buena,3,3,19.0,15.86,21.8,12.1,15.9,67,11.5,0.2,regular
2025-03-28,Puente Alto,Puente Alto,27.0,validado,regular,3,4,21.0,16.14,23.8,11.1,17.3,60,6.7,0.2,buena
2025-03-29,Puente Alto,Puente Alto,19.0,validado,buena,3,5,27.0,17.86,25.2,13.3,18.6,59,12.5,0.0,buena
2025-03-30,Puente Alto,Puente Alto,9.0,validado,buena,3,6,19.0,18.86,13.9,10.1,12.6,88,7.8,17.2,buena
2025-03-31,Puente Alto,Puente Alto,14.0,validado,buena,3,0,9.0,18.0,20.4,6.9,13.6,61,5.8,0.0,buena
2025-04-01,Puente Alto,Puente Alto,24.0,validado,buena,4,1,14.0,17.71,21.4,12.2,15.9,51,6.8,0.0,buena
2025-04-02,Puente Alto,Puente Alto,15.0,validado,buena,4,2,24.0,19.0,22.4,11.3,16.6,47,6.8,0.0,buena
2025-04-03,Puente Alto,Puente Alto,13.0,validado,buena,4,3,15.0,18.43,25.8,12.7,18.6,39,4.1,0.0,buena
2025-04-04,Puente Alto,Puente Alto,19.0,validado,buena,4,4,13.0,17.29,25.6,13.6,19.2,46,7.3,0.0,buena
2025-04-05,Puente Alto,Puente Alto,21.0,validado,buena,4,5,19.0,16.14,19.6,10.3,15.0,73,8.6,0.0,buena
2025-04-06,Puente Alto,Puente Alto,17.0,validado,buena,4,6,21.0,16.43,20.7,9.6,14.3,79,8.6,1.2,buena
2025-04-07,Puente Alto,Puente Alto,17.0,validado,buena,4,0,17.0,17.57,25.9,12.5,18.5,50,5.9,0.0,buena
2025-04-08,Puente Alto,Puente Alto,17.0,validado,buena,4,1,17.0,18.0,24.5,13.1,18.2,55,9.1,0.0,regular
2025-04-09,Puente Alto,Puente Alto,28.0,validado,regular,4,2,17.0,17.0,23.0,10.9,15.6,73,8.9,0.0,regular
2025-04-10,Puente Alto,Puente Alto,26.0,validado,regular,4,3,28.0,18.86,19.8,9.5,13.9,78,11.1,0.0,buena
2025-04-11,Puente Alto,Puente Alto,16.0,validado,buena,4,4,26.0,20.71,15.6,9.8,12.2,86,6.5,0.1,buena
2025-04-12,Puente Alto,Puente Alto,20.0,validado,buena,4,5,16.0,20.29,23.6,9.3,15.7,56,6.3,0.0,buena
2025-04-13,Puente Alto,Puente Alto,18.0,validado,buena,4,6,20.0,20.14,23.6,13.9,17.6,42,7.9,0.0,buena
2025-04-14,Puente Alto,Puente Alto,17.0,validado,buena,4,0,18.0,20.29,21.5,10.9,14.8,58,10.7,0.0,buena
2025-04-15,Puente Alto,Puente Alto,15.0,validado,buena,4,1,17.0,20.29,23.5,10.9,16.1,60,7.6,0.0,buena
2025-04-16,Puente Alto,Puente Alto,17.0,validado,buena,4,2,15.0,20.0,23.0,11.4,16.2,61,9.9,0.0,buena
2025-04-17,Puente Alto,Puente Alto,25.0,validado,buena,4,3,17.0,18.43,21.0,14.3,16.6,50,4.3,0.0,buena
2025-04-18,Puente Alto,Puente Alto,23.0,validado,buena,4,4,25.0,18.29,26.7,13.0,18.9,32,8.0,0.0,buena
2025-04-19,Puente Alto,Puente Alto,23.0,validado,buena,4,5,23.0,19.29,25.7,14.8,18.9,34,8.9,0.0,buena
2025-04-20,Puente Alto,Puente Alto,23.0,validado,buena,4,6,23.0,19.71,24.7,13.1,17.2,50,9.0,0.0,buena
2025-04-21,Puente Alto,Puente Alto,20.0,validado,buena,4,0,23.0,20.43,22.9,13.7,17.3,48,7.7,0.0,buena
2025-04-22,Puente Alto,Puente Alto,21.0,validado,buena,4,1,20.0,20.86,24.4,14.0,18.0,41,8.7,0.0,buena
2025-04-23,Puente Alto,Puente Alto,23.0,validado,buena,4,2,21.0,21.71,19.2,13.1,16.2,57,4.3,0.2,buena
2025-04-24,Puente Alto,Puente Alto,17.0,validado,buena,4,3,23.0,22.57,20.7,11.2,14.9,82,9.4,0.0,buena
2025-04-25,Puente Alto,Puente Alto,15.0,validado,buena,4,4,17.0,21.43,16.9,11.2,13.8,74,8.5,2.1,buena
2025-04-26,Puente Alto,Puente Alto,23.0,validado,buena,4,5,15.0,20.29,18.9,9.5,13.4,78,5.0,0.0,buena
2025-04-27,Puente Alto,Puente Alto,23.0,validado,buena,4,6,23.0,20.29,23.2,9.9,16.0,53,5.1,0.0,buena
2025-04-28,Puente Alto,Puente Alto,22.0,validado,buena,4,0,23.0,20.29,24.5,11.4,16.9,49,6.3,0.0,regular
2025-04-29,Puente Alto,Puente Alto,29.0,validado,regular,4,1,22.0,20.57,19.7,10.4,14.1,74,6.4,0.0,regular
2025-04-30,Puente Alto,Puente Alto,32.0,validado,regular,4,2,29.0,21.71,15.2,9.0,11.1,88,6.3,0.0,regular
2025-05-01,Puente Alto,Puente Alto,43.0,validado,regular,5,3,32.0,23.0,17.0,7.5,11.4,77,8.8,0.0,regular
2025-05-02,Puente Alto,Puente Alto,34.0,validado,regular,5,4,43.0,26.71,22.2,10.0,15.2,56,5.4,0.0,regular
2025-05-03,Puente Alto,Puente Alto,32.0,validado,regular,5,5,34.0,29.43,23.6,12.9,16.7,45,8.2,0.0,buena
2025-05-04,Puente Alto,Puente Alto,20.0,validado,buena,5,6,32.0,30.71,22.1,12.4,16.1,46,5.7,0.0,regular
2025-05-05,Puente Alto,Puente Alto,28.0,validado,regular,5,0,20.0,30.29,22.5,12.4,16.2,49,6.9,0.0,mala
2025-05-06,Puente Alto,Puente Alto,61.0,validado,mala,5,1,28.0,31.14,16.5,9.2,12.7,73,4.5,0.0,regular
2025-05-07,Puente Alto,Puente Alto,50.0,validado,regular,5,2,61.0,35.71,15.6,10.3,12.4,68,11.7,23.6,buena
2025-05-08,Puente Alto,Puente Alto,10.0,validado,buena,5,3,50.0,38.29,12.7,9.9,10.8,86,10.7,26.7,buena
2025-05-09,Puente Alto,Puente Alto,17.0,validado,buena,5,4,10.0,33.57,20.0,7.1,13.0,65,5.6,0.0,regular
2025-05-10,Puente Alto,Puente Alto,33.0,validado,regular,5,5,17.0,31.14,26.3,8.4,16.3,54,9.0,0.0,regular
2025-05-11,Puente Alto,Puente Alto,34.0,validado,regular,5,6,33.0,31.29,20.5,11.2,15.1,56,7.5,0.0,regular
2025-05-12,Puente Alto,Puente Alto,41.0,validado,regular,5,0,34.0,33.29,21.0,11.0,15.0,60,5.3,0.0,mala
2025-05-13,Puente Alto,Puente Alto,55.0,validado,mala,5,1,41.0,35.14,18.0,10.4,14.0,57,4.9,0.0,regular
2025-05-14,Puente Alto,Puente Alto,47.0,validado,regular,5,2,55.0,34.29,18.6,10.7,13.7,63,5.1,0.0,regular
2025-05-15,Puente Alto,Puente Alto,43.0,validado,regular,5,3,47.0,33.86,18.1,10.7,13.2,65,4.2,0.0,regular
2025-05-16,Puente Alto,Puente Alto,50.0,validado,regular,5,4,43.0,38.57,17.4,8.3,12.2,73,5.6,0.0,regular
2025-05-17,Puente Alto,Puente Alto,40.0,validado,regular,5,5,50.0,43.29,14.1,8.0,10.9,75,7.4,4.4,regular
2025-05-18,Puente Alto,Puente Alto,41.0,validado,regular,5,6,40.0,44.29,16.2,9.7,12.1,74,9.6,6.2,buena
2025-05-19,Puente Alto,Puente Alto,15.0,validado,buena,5,0,41.0,45.29,20.0,11.1,14.9,77,5.8,11.6,buena
2025-05-20,Puente Alto,Puente Alto,25.0,validado,buena,5,1,15.0,41.57,20.5,12.2,16.0,67,5.9,1.4,regular
2025-05-21,Puente Alto,Puente Alto,30.0,validado,regular,5,2,25.0,37.29,21.5,11.2,15.8,66,12.6,1.2,regular
2025-05-22,Puente Alto,Puente Alto,38.0,validado,regular,5,3,30.0,34.86,22.7,9.8,15.2,52,5.6,0.0,regular
2025-05-23,Puente Alto,Puente Alto,49.0,validado,regular,5,4,38.0,34.14,18.3,11.7,14.6,53,5.7,0.3,regular
2025-05-24,Puente Alto,Puente Alto,40.0,validado,regular,5,5,49.0,34.0,20.0,7.6,13.9,61,5.8,0.0,buena
2025-05-25,Puente Alto,Puente Alto,23.0,validado,buena,5,6,40.0,34.0,17.5,10.3,13.4,61,6.6,0.0,buena
2025-05-26,Puente Alto,Puente Alto,15.0,validado,buena,5,0,23.0,31.43,12.6,9.0,11.1,86,6.1,50.2,buena
2025-05-27,Puente Alto,Puente Alto,16.0,validado,buena,5,1,15.0,31.43,13.4,6.0,9.0,74,8.7,4.8,regular
2025-05-28,Puente Alto,Puente Alto,29.0,validado,regular,5,2,16.0,30.14,22.4,4.3,12.2,50,5.8,0.0,regular
2025-05-29,Puente Alto,Puente Alto,34.0,validado,regular,5,3,29.0,30.0,22.5,9.7,14.6,48,7.0,0.0,regular
2025-05-30,Puente Alto,Puente Alto,30.0,validado,regular,5,4,34.0,29.43,17.5,8.4,12.3,58,8.1,0.0,regular
2025-05-31,Puente Alto,Puente Alto,41.0,validado,regular,5,5,30.0,26.71,20.0,7.5,12.7,51,6.5,0.0,regular
2025-06-01,Puente Alto,Puente Alto,41.0,validado,regular,6,6,41.0,26.86,21.1,8.8,14.0,48,5.2,0.0,regular
2025-06-02,Puente Alto,Puente Alto,46.0,validado,regular,6,0,41.0,29.43,16.9,8.6,13.2,54,5.3,0.0,mala
2025-06-03,Puente Alto,Puente Alto,54.0,validado,mala,6,1,46.0,33.86,16.8,12.9,14.3,53,4.5,0.0,mala
2025-06-04,Puente Alto,Puente Alto,56.0,validado,mala,6,2,54.0,39.29,16.7,9.3,12.3,69,4.3,0.0,mala
2025-06-05,Puente Alto,Puente Alto,59.0,validado,mala,6,3,56.0,43.14,19.0,7.7,12.5,49,5.1,0.0,mala
2025-06-06,Puente Alto,Puente Alto,55.0,validado,mala,6,4,59.0,46.71,14.7,6.8,10.5,63,6.9,0.0,regular
2025-06-09,Puente Alto,Puente Alto,45.0,validado,regular,6,0,55.0,50.29,20.6,8.2,13.9,34,5.6,0.0,regular
2025-06-10,Puente Alto,Puente Alto,29.0,validado,regular,6,1,45.0,50.86,24.0,8.9,15.0,39,8.3,0.0,regular
2025-06-11,Puente Alto,Puente Alto,30.0,validado,regular,6,2,29.0,49.14,12.2,7.7,9.4,65,8.0,0.3,buena
2025-06-12,Puente Alto,Puente Alto,13.0,validado,buena,6,3,30.0,46.86,9.3,2.3,7.2,85,14.5,22.9,buena
2025-06-13,Puente Alto,Puente Alto,19.0,validado,buena,6,4,13.0,41.0,11.8,1.0,5.2,72,5.6,0.0,buena
2025-06-14,Puente Alto,Puente Alto,24.0,validado,buena,6,5,19.0,35.71,14.7,0.7,7.0,56,10.7,0.0,buena
2025-06-15,Puente Alto,Puente Alto,21.0,validado,buena,6,6,24.0,30.71,16.0,7.7,11.3,58,9.2,0.0,buena
2025-06-16,Puente Alto,Puente Alto,5.0,validado,buena,6,0,21.0,25.86,9.7,1.6,6.0,86,12.2,41.6,buena
2025-06-17,Puente Alto,Puente Alto,17.0,validado,buena,6,1,5.0,20.14,9.8,1.3,4.6,75,8.8,15.3,regular
2025-06-18,Puente Alto,Puente Alto,27.0,validado,regular,6,2,17.0,18.43,10.0,-1.4,3.4,62,7.9,0.0,regular
2025-06-19,Puente Alto,Puente Alto,37.0,validado,regular,6,3,27.0,18.0,14.6,1.9,7.7,48,4.4,0.0,regular
2025-06-20,Puente Alto,Puente Alto,38.0,validado,regular,6,4,37.0,21.43,17.6,5.6,9.7,49,5.4,0.0,regular
2025-06-21,Puente Alto,Puente Alto,38.0,validado,regular,6,5,38.0,24.14,13.7,4.2,8.9,51,5.8,1.0,buena
2025-06-22,Puente Alto,Puente Alto,15.0,validado,buena,6,6,38.0,26.14,12.8,4.5,8.5,80,9.7,20.7,regular
2025-06-23,Puente Alto,Puente Alto,31.0,validado,regular,6,0,15.0,25.29,14.3,1.7,7.3,49,5.7,0.0,regular
2025-06-24,Puente Alto,Puente Alto,35.0,validado,regular,6,1,31.0,29.0,17.2,3.9,9.1,55,5.5,0.0,regular
2025-06-25,Puente Alto,Puente Alto,34.0,validado,regular,6,2,35.0,31.57,12.0,5.2,7.5,72,7.8,4.6,regular
2025-06-26,Puente Alto,Puente Alto,43.0,validado,regular,6,3,34.0,32.57,13.1,4.4,7.9,71,6.6,0.0,regular
2025-06-27,Puente Alto,Puente Alto,40.0,validado,regular,6,4,43.0,33.43,11.3,2.6,6.7,62,5.4,0.0,mala
2025-06-28,Puente Alto,Puente Alto,56.0,validado,mala,6,5,40.0,33.71,10.8,3.9,7.4,70,7.8,1.1,regular
2025-06-29,Puente Alto,Puente Alto,38.0,validado,regular,6,6,56.0,36.29,12.4,0.0,5.3,61,6.6,0.0,regular
2025-06-30,Puente Alto,Puente Alto,46.0,validado,regular,6,0,38.0,39.57,15.9,1.3,8.3,49,5.2,0.0,regular
2025-07-01,Puente Alto,Puente Alto,50.0,validado,regular,7,1,46.0,41.71,19.4,8.6,13.2,48,4.1,0.2,regular
2025-07-02,Puente Alto,Puente Alto,46.0,validado,regular,7,2,50.0,43.86,21.8,9.0,14.4,45,5.0,0.0,regular
2025-07-03,Puente Alto,Puente Alto,37.0,validado,regular,7,3,46.0,45.57,24.3,11.5,16.2,40,5.6,0.0,regular
2025-07-04,Puente Alto,Puente Alto,36.0,validado,regular,7,4,37.0,44.71,23.9,10.5,15.5,44,5.6,0.0,regular
2025-07-05,Puente Alto,Puente Alto,32.0,validado,regular,7,5,36.0,44.14,14.4,8.0,10.7,77,7.8,2.0,buena
2025-07-06,Puente Alto,Puente Alto,18.0,validado,buena,7,6,32.0,40.71,15.6,6.1,10.7,78,8.9,0.0,buena
2025-07-07,Puente Alto,Puente Alto,25.0,validado,buena,7,0,18.0,37.86,21.5,5.2,11.9,55,5.8,0.0,regular
2025-07-08,Puente Alto,Puente Alto,38.0,validado,regular,7,1,25.0,34.86,20.3,8.1,12.6,47,7.0,0.0,regular
2025-07-09,Puente Alto,Puente Alto,42.0,validado,regular,7,2,38.0,33.14,12.5,6.2,8.5,87,7.1,0.0,mala
